  1e-7 3.0188857795275553E-009 2.864e-9
  1e-6 3.0188857795275553E-009 2.688e-9
  5.442447799971810E-003  2.178464107550567E-009  2.180446083916428E-009
  5.569016353459527E-003  2.177307308935548E-009  2.177772060564666E-009
  5.695584906947243E-003  2.176177101736244E-009  2.176258783544646E-009
  5.822153460434959E-003  2.175072303752856E-009  2.171699039070427E-009
  5.948722013922676E-003  2.173991809636880E-009  2.165323161762590E-009
  6.075290567410393E-003  2.172934584382386E-009  2.166024241999342E-009
  6.201859120898109E-003  2.171899657491390E-009  2.167050843411248E-009
  6.328427674385825E-003  2.170886117731295E-009  2.172666126138822E-009
  6.454996227873542E-003  2.169893108413778E-009  2.170407917625276E-009
  6.581564781361258E-003  2.168919823134140E-009  2.168326966825433E-009
  6.708133334848975E-003  2.167965501918304E-009  2.171075507979449E-009
  6.834701888336692E-003  2.167029427731544E-009  2.169971023901223E-009
  6.961270441824408E-003  2.166110923308992E-009  2.170018998360357E-009
  7.087838995312124E-003  2.165209348272987E-009  2.166755519027482E-009
  7.214407548799841E-003  2.164324096506696E-009  2.166740996172978E-009
  7.340976102287558E-003  2.163454593757159E-009  2.162239258513976E-009
  7.467544655775274E-003  2.162600295444142E-009  2.163848000199942E-009
  7.594113209262991E-003  2.161760684653955E-009  2.161507090872105E-009
  7.720681762750707E-003  2.160935270299836E-009  2.163180374452828E-009
  7.847250316238423E-003  2.160123585432576E-009  2.158804356127025E-009
  7.973818869726141E-003  2.159325185686909E-009  2.157281779206367E-009
  8.100387423213857E-003  2.158539647850798E-009  2.160598520877578E-009
  8.226955976701573E-003  2.157766568546131E-009  2.156738074759584E-009
  8.353524530189289E-003  2.157005563010586E-009  2.154050452593159E-009
  8.480093083677006E-003  2.156256263971508E-009  2.149905461546414E-009
  8.606661637164722E-003  2.155518320603576E-009  2.153191672671655E-009
  8.733230190652438E-003  2.154791397562907E-009  2.147478597934532E-009
  8.859798744140156E-003  2.154075174090960E-009  2.151161803344736E-009
  8.986367297627872E-003  2.153369343182286E-009  2.147437541561109E-009
  9.112935851115589E-003  2.152673610810739E-009  2.147729459845141E-009
  9.239504404603305E-003  2.151987695209302E-009  2.146759312864349E-009
  9.366072958091021E-003  2.151311326199118E-009  2.146973313678852E-009
  9.492641511578737E-003  2.150644244563765E-009  2.147545276166731E-009
  9.619210065066454E-003  2.149986201465159E-009  2.145040527496510E-009
  9.745778618554170E-003  2.149336957897800E-009  2.143765182731098E-009
  9.872347172041888E-003  2.148696284178396E-009  2.142147277930178E-009
  9.998915725529604E-003  2.148063959468139E-009  2.144762418877527E-009
  1.012548427901732E-002  2.147439771325163E-009  2.142614504884105E-009
  1.025205283250504E-002  2.146823515284931E-009  2.142629940931191E-009
  1.037862138599275E-002  2.146214994466477E-009  2.139674544071296E-009
  1.050518993948047E-002  2.145614019202625E-009  2.141387511765565E-009
  1.063175849296819E-002  2.145020406692443E-009  2.141349733959764E-009
  1.075832704645590E-002  2.144433980674370E-009  2.138702667900883E-009
  1.088489559994362E-002  2.143854571118535E-009  2.140358403622667E-009
  1.101146415343134E-002  2.143282013936939E-009  2.139445227869960E-009
  1.113803270691905E-002  2.142716150710287E-009  2.140731377307479E-009
  1.126460126040677E-002  2.142156828430308E-009  2.139352814165706E-009
  1.139116981389448E-002  2.141603899256548E-009  2.141212285802262E-009
  1.151773836738220E-002  2.141057220286657E-009  2.137987107650110E-009
  1.164430692086992E-002  2.140516653339281E-009  2.141334041997763E-009
  1.177087547435763E-002  2.139982064748750E-009  2.137624182420239E-009
  1.189744402784535E-002  2.139453325170792E-009  2.139878597912789E-009
  1.202401258133307E-002  2.138930309398574E-009  2.136343127846087E-009
  1.215058113482078E-002  2.138412896188420E-009  2.139163805895445E-009
  1.227714968830850E-002  2.137900968094597E-009  2.136125910705986E-009
  1.240371824179622E-002  2.137394411312611E-009  2.139391348610278E-009
  1.253028679528393E-002  2.136893115530501E-009  2.137007852758385E-009
  1.265685534877165E-002  2.136396973787632E-009  2.137116337410499E-009
  1.278342390225937E-002  2.135905882340552E-009  2.136642385591873E-009
  1.290999245574708E-002  2.135419740535478E-009  2.135623005328414E-009
  1.303656100923480E-002  2.134938450687040E-009  2.137762604268647E-009
  1.316312956272252E-002  2.134461917962905E-009  2.132032744554326E-009
  1.328969811621023E-002  2.133990050273944E-009  2.137270166326225E-009
  1.341626666969795E-002  2.133522758169638E-009  2.131943752605985E-009
  1.354283522318567E-002  2.133059954738401E-009  2.135694325093348E-009
  1.366940377667338E-002  2.132601555512575E-009  2.131765963685483E-009
  1.379597233016110E-002  2.132147478377817E-009  2.132700272142080E-009
  1.392254088364882E-002  2.131697643486641E-009  2.133084938969688E-009
  1.404910943713653E-002  2.131251973175892E-009  2.128638431478598E-009
  1.417567799062425E-002  2.130810391887936E-009  2.133740479471783E-009
  1.430224654411196E-002  2.130372826095375E-009  2.129201712950643E-009
  1.442881509759968E-002  2.129939204229082E-009  2.133226864664470E-009
  1.455538365108740E-002  2.129509456609405E-009  2.125762699847604E-009
  1.468195220457512E-002  2.129083515380350E-009  2.131867878552262E-009
  1.480852075806283E-002  2.128661314446619E-009  2.127066171999696E-009
  1.493508931155055E-002  2.128242789413320E-009  2.131108127331765E-009
  1.506165786503826E-002  2.127827877528246E-009  2.128257918172316E-009
  1.518822641852598E-002  2.127416517626576E-009  2.126651397118079E-009
  1.531479497201370E-002  2.127008650077880E-009  2.130573250111333E-009
  1.544136352550141E-002  2.126604216735314E-009  2.123693055603341E-009
  1.556793207898913E-002  2.126203160886906E-009  2.129981191759266E-009
  1.569450063247685E-002  2.125805427208807E-009  2.121088524599999E-009
  1.582106918596456E-002  2.125410961720449E-009  2.129759290442249E-009
  1.594763773945228E-002  2.125019711741476E-009  2.119230255961770E-009
  1.607420629294000E-002  2.124631625850408E-009  2.125438180668095E-009
  1.620077484642771E-002  2.124246653844908E-009  2.121822413611499E-009
  1.632734339991543E-002  2.123864746703627E-009  2.121553187837732E-009
  1.645391195340315E-002  2.123485856549509E-009  2.123602976221345E-009
  1.658048050689086E-002  2.123109936614522E-009  2.116992541663794E-009
  1.670704906037858E-002  2.122736941205726E-009  2.126672320600182E-009
  1.683361761386630E-002  2.122366825672638E-009  2.113444178432854E-009
  1.696018616735401E-002  2.121999546375812E-009  2.126264881692837E-009
  1.708675472084173E-002  2.121635060656603E-009  2.115017354629352E-009
  1.721332327432945E-002  2.121273326808051E-009  2.123061424504107E-009
  1.733989182781716E-002  2.120914304046826E-009  2.116876718337432E-009
  1.746646038130488E-002  2.120557952486212E-009  2.118131474715784E-009
  1.759302893479260E-002  2.120204233110060E-009  2.119627440073682E-009
  1.771959748828031E-002  2.119853107747686E-009  2.114321058915255E-009
  1.784616604176803E-002  2.119504539049659E-009  2.121056536717364E-009
  1.797273459525574E-002  2.119158490464457E-009  2.110945281442414E-009
  1.809930314874346E-002  2.118814926215940E-009  2.122279422743204E-009
  1.822587170223118E-002  2.118473811281612E-009  2.108452011929676E-009
  1.835244025571890E-002  2.118135111371641E-009  2.119525824686656E-009
  1.847900880920661E-002  2.117798792908600E-009  2.110752404391377E-009
  1.860557736269433E-002  2.117464823007909E-009  2.115661642196702E-009
  1.873214591618205E-002  2.117133169458932E-009  2.111477775859255E-009
  1.885871446966976E-002  2.116803800706725E-009  2.112944717675410E-009
  1.898528302315748E-002  2.116476685834390E-009  2.113455938657387E-009
  1.911185157664520E-002  2.116151794546020E-009  2.109872991963527E-009
  1.923842013013291E-002  2.115829097150211E-009  2.114617766894373E-009
  1.936498868362063E-002  2.115508564544113E-009  2.108356671255887E-009
  1.949155723710834E-002  2.115190168198007E-009  2.116272644534209E-009
  1.961812579059606E-002  2.114873880140382E-009  2.104984439517866E-009
  1.974469434408378E-002  2.114559672943493E-009  2.115869642108746E-009
  1.987126289757149E-002  2.114247519709384E-009  2.104416684576050E-009
  1.999783145105921E-002  2.113937394056354E-009  2.114105984727525E-009
  2.012440000454693E-002  2.113629270105860E-009  2.104771937610229E-009
  2.025096855803464E-002  2.113323122469819E-009  2.111372541039865E-009
  2.037753711152236E-002  2.113018926238317E-009  2.108532357470197E-009
  2.050410566501008E-002  2.112716656967701E-009  2.105653531327016E-009
  2.063067421849779E-002  2.112416290669036E-009  2.112025081910287E-009
  2.075724277198551E-002  2.112117803796910E-009  2.101975284949576E-009
  2.088381132547323E-002  2.111821173238597E-009  2.114718862275699E-009
  2.101037987896094E-002  2.111526376303533E-009  2.099796921070202E-009
  2.113694843244866E-002  2.111233390713118E-009  2.114562325147697E-009
  2.126351698593637E-002  2.110942194590823E-009  2.100453247694622E-009
  2.139008553942409E-002  2.110652766452587E-009  2.110867462040823E-009
  2.151665409291181E-002  2.110365085197508E-009  2.105496302706772E-009
  2.164322264639952E-002  2.110079130098795E-009  2.105039849311694E-009
  2.176979119988724E-002  2.109794880795001E-009  2.110281426953247E-009
  2.189635975337496E-002  2.109512317281495E-009  2.099867572079740E-009
  2.202292830686267E-002  2.109231419902193E-009  2.113296035413184E-009
  2.214949686035039E-002  2.108952169341522E-009  2.097236542948191E-009
  2.227606541383811E-002  2.108674546616614E-009  2.112290960652439E-009
  2.240263396732583E-002  2.108398533069724E-009  2.098088196475908E-009
  2.252920252081354E-002  2.108124110360857E-009  2.109630114469553E-009
  2.265577107430126E-002  2.107851260460616E-009  2.100525099680874E-009
  2.278233962778897E-002  2.107579965643228E-009  2.103688370463059E-009
  2.290890818127669E-002  2.107310208479791E-009  2.105827057963675E-009
  2.303547673476440E-002  2.107041971831683E-009  2.098789278724684E-009
  2.316204528825212E-002  2.106775238844169E-009  2.108195163367898E-009
  2.328861384173984E-002  2.106509992940174E-009  2.095750610415509E-009
  2.341518239522756E-002  2.106246217814231E-009  2.108262915115481E-009
  2.354175094871527E-002  2.105983897426593E-009  2.094525604644914E-009
  2.366831950220299E-002  2.105723015997494E-009  2.106250217124738E-009
  2.379488805569071E-002  2.105463558001579E-009  2.097479645100600E-009
  2.392145660917842E-002  2.105205508162468E-009  2.101566351397670E-009
  2.404802516266614E-002  2.104948851447475E-009  2.099859687127398E-009
  2.417459371615386E-002  2.104693573062461E-009  2.096322732586370E-009
  2.430116226964157E-002  2.104439658446819E-009  2.106530793123546E-009
  2.442773082312929E-002  2.104187093268600E-009  2.091176003436712E-009
  2.455429937661700E-002  2.103935863419753E-009  2.107629058483427E-009
  2.468086793010472E-002  2.103685955011497E-009  2.089847731048812E-009
  2.480743648359244E-002  2.103437354369809E-009  2.107647163648588E-009
  2.493400503708015E-002  2.103190048031027E-009  2.089401207339973E-009
  2.506057359056787E-002  2.102944022737566E-009  2.103613738662358E-009
  2.518714214405559E-002  2.102699265433739E-009  2.095046817470224E-009
  2.531371069754330E-002  2.102455763261688E-009  2.095127794142860E-009
  2.544027925103102E-002  2.102213503557415E-009  2.101444102096575E-009
  2.556684780451874E-002  2.101972473846907E-009  2.088497444902200E-009
  2.569341635800645E-002  2.101732661842370E-009  2.108582943279462E-009
  2.581998491149417E-002  2.101494055438540E-009  2.083745350730246E-009
  2.594655346498189E-002  2.101256642709096E-009  2.107969795456550E-009
  2.607312201846960E-002  2.101020411903156E-009  2.085919733325754E-009
  2.619969057195732E-002  2.100785351441860E-009  2.104809533695936E-009
  2.632625912544503E-002  2.100551449915036E-009  2.089086840605559E-009
  2.645282767893275E-002  2.100318696077939E-009  2.096145912281055E-009
  2.657939623242047E-002  2.100087078848083E-009  2.099852921939663E-009
  2.670596478590818E-002  2.099856587302136E-009  2.086755696842004E-009
  2.683253333939590E-002  2.099627210672889E-009  2.106485891481519E-009
  2.695910189288362E-002  2.099398938346309E-009  2.081622345550349E-009
  2.708567044637133E-002  2.099171759858645E-009  2.109071399146848E-009
  2.721223899985905E-002  2.098945664893612E-009  2.081243697502660E-009
  2.733880755334677E-002  2.098720643279640E-009  2.106641704920006E-009
  2.746537610683449E-002  2.098496684987183E-009  2.085094967076482E-009
  2.759194466032220E-002  2.098273780126092E-009  2.100572184252390E-009
  2.771851321380992E-002  2.098051918943050E-009  2.093364331540409E-009
  2.784508176729763E-002  2.097831091819062E-009  2.092754807437170E-009
  2.797165032078535E-002  2.097611289267007E-009  2.102598434993328E-009
  2.809821887427307E-002  2.097392501929240E-009  2.084765485657752E-009
  2.822478742776078E-002  2.097174720575253E-009  2.108761987690965E-009
  2.835135598124850E-002  2.096957936099386E-009  2.082171149205364E-009
  2.847792453473622E-002  2.096742139518591E-009  2.111883305385459E-009
  2.860449308822393E-002  2.096527321970241E-009  2.082858919162294E-009
  2.873106164171165E-002  2.096313474709995E-009  2.111694561050492E-009
  2.885763019519937E-002  2.096100589109706E-009  2.091662214265495E-009
  2.898419874868708E-002  2.095888656655371E-009  2.103685473431972E-009
  2.911076730217480E-002  2.095677668945136E-009  2.103683758134002E-009
  2.923733585566252E-002  2.095467617687336E-009  2.094408719921231E-009
  2.936390440915023E-002  2.095258494698578E-009  2.114213076621994E-009
  2.949047296263795E-002  2.095050291901873E-009  2.087813938185905E-009
  2.961704151612567E-002  2.094843001324796E-009  2.119402438402255E-009
  2.974361006961338E-002  2.094636615097698E-009  2.087295189447133E-009
  2.987017862310110E-002  2.094431125451948E-009  2.116339478290151E-009
  2.999674717658881E-002  2.094226524718213E-009  2.089545614560201E-009
  3.012331573007653E-002  2.094022805324779E-009  2.108281366171239E-009
  3.024988428356425E-002  2.093819959795904E-009  2.100248180348647E-009
  3.037645283705196E-002  2.093617980750203E-009  2.094454725369292E-009
  3.050302139053968E-002  2.093416860899072E-009  2.109498120678036E-009
  3.062958994402740E-002  2.093216593045143E-009  2.087345246970021E-009
  3.075615849751511E-002  2.093017170080770E-009  2.115862004544070E-009
  3.088272705100283E-002  2.092818584986546E-009  2.084341286436705E-009
  3.100929560449055E-002  2.092620830829849E-009  2.115632184370802E-009
  3.113586415797826E-002  2.092423900763425E-009  2.091147811414455E-009
  3.126243271146598E-002  2.092227788023991E-009  2.112815756654569E-009
  3.138900126495370E-002  2.092032485930872E-009  2.101125842388825E-009
  3.151556981844141E-002  2.091837987884661E-009  2.108166205699529E-009
  3.164213837192913E-002  2.091644287365913E-009  2.113890651392268E-009
  3.176870692541684E-002  2.091451377933855E-009  2.102952049503013E-009
  3.189527547890456E-002  2.091259253225134E-009  2.125921344061866E-009
  3.202184403239228E-002  2.091067906952577E-009  2.104661890006454E-009
  3.214841258587999E-002  2.090877332903990E-009  2.129800406925150E-009
  3.227498113936771E-002  2.090687524940964E-009  2.109538454979481E-009
  3.240154969285543E-002  2.090498476997720E-009  2.132531147753953E-009
  3.252811824634314E-002  2.090310183079966E-009  2.117190101614288E-009
  3.265468679983086E-002  2.090122637263781E-009  2.129280820180968E-009
  3.278125535331858E-002  2.089935833694521E-009  2.124638826771987E-009
  3.290782390680629E-002  2.089749766585746E-009  2.123259785405380E-009
  3.303439246029401E-002  2.089564430218161E-009  2.132936717420377E-009
  3.316096101378173E-002  2.089379818938592E-009  2.115374620026476E-009
  3.328752956726944E-002  2.089195927158963E-009  2.137454268804954E-009
  3.341409812075716E-002  2.089012749355311E-009  2.111003831721319E-009
  3.354066667424488E-002  2.088830280066802E-009  2.133318476418073E-009
  3.366723522773259E-002  2.088648513894784E-009  2.108951500002935E-009
  3.379380378122031E-002  2.088467445501841E-009  2.127010773487386E-009
  3.392037233470803E-002  2.088287069610874E-009  2.108797590364217E-009
  3.404694088819574E-002  2.088107381004199E-009  2.113467373557452E-009
  3.417350944168346E-002  2.087928374522659E-009  2.111397061266258E-009
  3.430007799517117E-002  2.087750045064752E-009  2.100427859010548E-009
  3.442664654865889E-002  2.087572387585780E-009  2.112950676697606E-009
  3.455321510214661E-002  2.087395397097007E-009  2.088831520528993E-009
  3.467978365563432E-002  2.087219068664839E-009  2.114139365645325E-009
  3.480635220912204E-002  2.087043397410013E-009  2.085713403905134E-009
  3.493292076260976E-002  2.086868378506805E-009  2.106634076048489E-009
  3.505948931609747E-002  2.086694007182252E-009  2.087943231535161E-009
  3.518605786958519E-002  2.086520278715385E-009  2.098164779277756E-009
  3.531262642307291E-002  2.086347188436478E-009  2.092707054105924E-009
  3.543919497656062E-002  2.086174731726314E-009  2.090672958934931E-009
  3.556576353004834E-002  2.086002904015457E-009  2.096145989541570E-009
  3.569233208353606E-002  2.085831700783539E-009  2.080876413329003E-009
  3.581890063702377E-002  2.085661117558569E-009  2.098221021324917E-009
  3.594546919051149E-002  2.085491149916237E-009  2.080104534304350E-009
  3.607203774399920E-002  2.085321793479245E-009  2.096024064064370E-009
  3.619860629748693E-002  2.085153043916646E-009  2.080116128698912E-009
  3.632517485097464E-002  2.084984896943188E-009  2.090778298925446E-009
  3.645174340446235E-002  2.084817348318678E-009  2.082732447370683E-009
  3.657831195795008E-002  2.084650393847355E-009  2.083751542218126E-009
  3.670488051143779E-002  2.084484029377268E-009  2.087570811601522E-009
  3.683144906492550E-002  2.084318250799673E-009  2.079332704252431E-009
  3.695801761841323E-002  2.084153054048438E-009  2.088187873120424E-009
  3.708458617190094E-002  2.083988435099450E-009  2.075664228698156E-009
  3.721115472538866E-002  2.083824389970048E-009  2.088676137527745E-009
  3.733772327887637E-002  2.083660914718449E-009  2.072667703241217E-009
  3.746429183236409E-002  2.083498005443199E-009  2.085328146811837E-009
  3.759086038585181E-002  2.083335658282615E-009  2.074985685390767E-009
  3.771742893933952E-002  2.083173869414262E-009  2.079864995330667E-009
  3.784399749282724E-002  2.083012635054409E-009  2.078499749938190E-009
  3.797056604631496E-002  2.082851951457520E-009  2.074540667478642E-009
  3.809713459980267E-002  2.082691814915739E-009  2.080508147942694E-009
  3.822370315329039E-002  2.082532221758384E-009  2.070383373834573E-009
  3.835027170677811E-002  2.082373168351456E-009  2.081172051259234E-009
  3.847684026026582E-002  2.082214651097156E-009  2.069777990409091E-009
  3.860340881375354E-002  2.082056666433400E-009  2.080980919676185E-009
  3.872997736724126E-002  2.081899210833351E-009  2.071077977772947E-009
  3.885654592072897E-002  2.081742280804959E-009  2.077039795109339E-009
  3.898311447421669E-002  2.081585872890504E-009  2.075075758973827E-009
  3.910968302770440E-002  2.081429983666146E-009  2.070071714443088E-009
  3.923625158119212E-002  2.081274609741490E-009  2.077267506603175E-009
  3.936282013467984E-002  2.081119747759148E-009  2.066620001650033E-009
  3.948938868816755E-002  2.080965394394313E-009  2.078874775332727E-009
  3.961595724165527E-002  2.080811546354344E-009  2.067048305818461E-009
  3.974252579514299E-002  2.080658200378348E-009  2.076168401489310E-009
  3.986909434863070E-002  2.080505353236776E-009  2.068231989158603E-009
  3.999566290211842E-002  2.080353001731025E-009  2.072513526970890E-009
  4.012223145560614E-002  2.080201142693040E-009  2.070439342847305E-009
  4.024880000909385E-002  2.080049772984933E-009  2.067950923899987E-009
  4.037536856258157E-002  2.079898889498597E-009  2.075821405361672E-009
  4.050193711606929E-002  2.079748489155335E-009  2.063188539663411E-009
  4.062850566955700E-002  2.079598568905485E-009  2.077484641453138E-009
  4.075507422304472E-002  2.079449125728064E-009  2.059815230402124E-009
  4.088164277653243E-002  2.079300156630405E-009  2.075693764786259E-009
  4.100821133002015E-002  2.079151658647807E-009  2.061745577788103E-009
  4.113477988350787E-002  2.079003628843188E-009  2.072336126064296E-009
  4.126134843699558E-002  2.078856064306742E-009  2.065937159998409E-009
  4.138791699048330E-002  2.078708962155607E-009  2.067604335013771E-009
  4.151448554397102E-002  2.078562319533529E-009  2.070389523553164E-009
  4.164105409745873E-002  2.078416133610540E-009  2.061100184472801E-009
  4.176762265094645E-002  2.078270401582635E-009  2.073625803493900E-009
  4.189419120443417E-002  2.078125120671456E-009  2.059331759371955E-009
  4.202075975792188E-002  2.077980288123983E-009  2.073757636372480E-009
  4.214732831140960E-002  2.077835901212226E-009  2.059725433577284E-009
  4.227389686489732E-002  2.077691957232919E-009  2.071739791872838E-009
  4.240046541838503E-002  2.077548453507231E-009  2.062054616153591E-009
  4.252703397187275E-002  2.077405387380466E-009  2.065989064387897E-009
  4.265360252536047E-002  2.077262756221778E-009  2.065293468907721E-009
  4.278017107884818E-002  2.077120557423885E-009  2.060642947402876E-009
  4.290673963233590E-002  2.076978788402791E-009  2.068673996566560E-009
  4.303330818582361E-002  2.076837446597506E-009  2.057078017585321E-009
  4.315987673931133E-002  2.076696529469779E-009  2.068537501460471E-009
  4.328644529279905E-002  2.076556034503827E-009  2.057610059379496E-009
  4.341301384628676E-002  2.076415959206074E-009  2.065324576929583E-009
  4.353958239977448E-002  2.076276301104886E-009  2.062200648333835E-009
  4.366615095326220E-002  2.076137057750320E-009  2.062415485774516E-009
  4.379271950674991E-002  2.075998226713868E-009  2.066185466213511E-009
  4.391928806023763E-002  2.075859805588210E-009  2.058038680996259E-009
  4.404585661372535E-002  2.075721791986968E-009  2.066592072288298E-009
  4.417242516721306E-002  2.075584183544464E-009  2.054777961992110E-009
  4.429899372070078E-002  2.075446977915483E-009  2.064998791530045E-009
  4.442556227418850E-002  2.075310172775034E-009  2.057315743989751E-009
  4.455213082767621E-002  2.075173765818126E-009  2.062852956694251E-009
  4.467869938116393E-002  2.075037754759532E-009  2.059413968916043E-009
  4.480526793465164E-002  2.074902137333570E-009  2.057522432803064E-009
  4.493183648813937E-002  2.074766911293878E-009  2.063307755193222E-009
  4.505840504162708E-002  2.074632074413193E-009  2.052187293630305E-009
  4.518497359511479E-002  2.074497624483144E-009  2.064761554364401E-009
  4.531154214860252E-002  2.074363559314030E-009  2.051726567974477E-009
  4.543811070209023E-002  2.074229876734615E-009  2.063780505156731E-009
  4.556467925557794E-002  2.074096574591922E-009  2.053073351984599E-009
  4.569124780906566E-002  2.073963650751027E-009  2.060191116908983E-009
  4.581781636255338E-002  2.073831103094860E-009  2.055537461983192E-009
  4.594438491604109E-002  2.073698929524006E-009  2.056993596476129E-009
  4.607095346952881E-002  2.073567127956507E-009  2.059997040617535E-009
  4.619752202301653E-002  2.073435696327676E-009  2.053457681306767E-009
